surface,endpoint,file,line,snippet
lcu,/lol-tft-team-planner/v1,scripts/discover_champion_codes.py,47,"s, b = lcu(""GET"", ""/lol-tft-team-planner/v1/previous-context"")"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/team-code/{TEAM_ID},scripts/discover_champion_codes.py,56,"s, b = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/team-code/{TEAM_ID}"")"
lcu,/lol-tft-team-planner/v1,scripts/discover_champion_codes.py,56,"s, b = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/team-code/{TEAM_ID}"")"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions,scripts/discover_champion_codes.py,62,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions"")"
lcu,/lol-tft-team-planner/v1,scripts/discover_champion_codes.py,62,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions"")"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions/{fmt},scripts/discover_champion_codes.py,113,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions/{fmt}"","
lcu,/lol-tft-team-planner/v1,scripts/discover_champion_codes.py,113,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{TEAM_ID}/champions/{fmt}"","
lcu,/lol-tft-team-planner/v1/sets/{set_id}/teams/{team_id}/import,scripts/patch_comp_control.py,38,"ep   = f""https://192.168.8.237:{port}/lol-tft-team-planner/v1/sets/{set_id}/teams/{team_id}/import"""
lcu,/lol-tft-team-planner/v1,scripts/patch_comp_control.py,38,"ep   = f""https://192.168.8.237:{port}/lol-tft-team-planner/v1/sets/{set_id}/teams/{team_id}/import"""
lcu,/lol-tft-team-planner/v1/previous-context,scripts/probe_missing_codes.py,31,"s, b = lcu(""GET"", ""/lol-tft-team-planner/v1/previous-context"")"
lcu,/lol-tft-team-planner/v1,scripts/probe_missing_codes.py,31,"s, b = lcu(""GET"", ""/lol-tft-team-planner/v1/previous-context"")"
lcu,/lol-tft-team-planner/v1/sets/{sid}/team-code/{tid},scripts/probe_missing_codes.py,35,"s, b = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{sid}/team-code/{tid}"")"
lcu,/lol-tft-team-planner/v1,scripts/probe_missing_codes.py,35,"s, b = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{sid}/team-code/{tid}"")"
lcu,/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions,scripts/probe_missing_codes.py,39,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions"")"
lcu,/lol-tft-team-planner/v1,scripts/probe_missing_codes.py,39,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions"")"
lcu,/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions/{fmt},scripts/probe_missing_codes.py,83,"s2, b2 = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions/{fmt}"")"
lcu,/lol-tft-team-planner/v1,scripts/probe_missing_codes.py,83,"s2, b2 = lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{sid}/teams/{tid}/champions/{fmt}"")"
web,/lol/match/v5/matches/by-puuid/{puuid}/ids,scripts/rewind_catchup.py,10,Match-V5. This script paginates ``/lol/match/v5/matches/by-puuid/{puuid}/ids``
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid},scripts/team_planner_sync.py,93,"lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}"", silent=True)"
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,93,"lcu(""POST"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}"", silent=True)"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions,scripts/team_planner_sync.py,96,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions"", silent=True)"
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,96,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions"", silent=True)"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import,scripts/team_planner_sync.py,102,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import"","
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,102,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import"","
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{oldest},scripts/team_planner_sync.py,108,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{oldest}"", silent=True)"
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,108,"lcu(""DELETE"", f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{oldest}"", silent=True)"
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import,scripts/team_planner_sync.py,111,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import"","
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,111,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/import"","
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name,scripts/team_planner_sync.py,117,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name"","
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,117,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name"","
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions/{cid},scripts/team_planner_sync.py,127,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions/{cid}"","
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,127,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/champions/{cid}"","
lcu,/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name,scripts/team_planner_sync.py,132,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name"","
lcu,/lol-tft-team-planner/v1,scripts/team_planner_sync.py,132,"f""/lol-tft-team-planner/v1/sets/{SET_ID}/teams/{team_uuid}/name"","
liveclient,/liveclientdata/allgamedata,tft/tft_state_reader.py,14,"TFT_API = ""https://192.168.8.237:2999/liveclientdata/allgamedata"""
internal,/api/health,tools/bridge_watcher_config.json,8,"""git diff"", ""/api/health"", ""/api/state"""
internal,/api/state,tools/bridge_watcher_config.json,8,"""git diff"", ""/api/health"", ""/api/state"""
internal,/api/health,tools/BRIDGE_WATCHER_PLAN.md,119,"""git diff"", ""/api/health"", ""/api/state"""
internal,/api/state,tools/BRIDGE_WATCHER_PLAN.md,119,"""git diff"", ""/api/health"", ""/api/state"""
liveclient,/liveclientdata/allgamedata,tools/GAMEPC_CLAUDE.md,113,`http_code: 000` on `https://127.0.0.1:2999/liveclientdata/allgamedata` — even
liveclient,/liveclientdata/allgamedata,tools/GAMEPC_CLAUDE.md,141,"curl.exe -k --max-time 5 https://127.0.0.1:2999/liveclientdata/allgamedata | Select-String -SimpleMatch '""gameTime""'"
lcu,/lol-gameflow/v1/gameflow-phase,tools/gamepc_lcu_agent.py,338,"phase, _ = lcu_request(""GET"", ""/lol-gameflow/v1/gameflow-phase"")"
lcu,/lol-gameflow/v1,tools/gamepc_lcu_agent.py,338,"phase, _ = lcu_request(""GET"", ""/lol-gameflow/v1/gameflow-phase"")"
lcu,/lol-matchmaking/v1/ready-check,tools/gamepc_lcu_agent.py,347,"rc, _ = lcu_request(""GET"", ""/lol-matchmaking/v1/ready-check"")"
lcu,/lol-matchmaking/v1,tools/gamepc_lcu_agent.py,347,"rc, _ = lcu_request(""GET"", ""/lol-matchmaking/v1/ready-check"")"
lcu,/lol-lobby/v2/lobby,tools/gamepc_lcu_agent.py,358,"lob, _ = lcu_request(""GET"", ""/lol-lobby/v2/lobby"")"
lcu,/lol-lobby/v2,tools/gamepc_lcu_agent.py,358,"lob, _ = lcu_request(""GET"", ""/lol-lobby/v2/lobby"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,374,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,374,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,381,# 2026-05-09 (s154): /lol-champ-select/v1/session frequently omits
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,381,# 2026-05-09 (s154): /lol-champ-select/v1/session frequently omits
lcu,/lol-gameflow/v1/session,tools/gamepc_lcu_agent.py,385,"# hints during draft. Fall back to /lol-gameflow/v1/session, which"
lcu,/lol-gameflow/v1,tools/gamepc_lcu_agent.py,385,"# hints during draft. Fall back to /lol-gameflow/v1/session, which"
lcu,/lol-gameflow/v1/session,tools/gamepc_lcu_agent.py,388,"gf, _ = lcu_request(""GET"", ""/lol-gameflow/v1/session"")"
lcu,/lol-gameflow/v1,tools/gamepc_lcu_agent.py,388,"gf, _ = lcu_request(""GET"", ""/lol-gameflow/v1/session"")"
lcu,/lol-cherry/v1,tools/gamepc_lcu_agent.py,456,# options need /lol-cherry/v1/* discovery against a live
lcu,/lol-gameflow/v1/session,tools/gamepc_lcu_agent.py,470,"gflow, _ = lcu_request(""GET"", ""/lol-gameflow/v1/session"")"
lcu,/lol-gameflow/v1,tools/gamepc_lcu_agent.py,470,"gflow, _ = lcu_request(""GET"", ""/lol-gameflow/v1/session"")"
lcu,/lol-summoner/v1/current-summoner,tools/gamepc_lcu_agent.py,501,"me, err = lcu_request(""GET"", ""/lol-summoner/v1/current-summoner"")"
lcu,/lol-summoner/v1,tools/gamepc_lcu_agent.py,501,"me, err = lcu_request(""GET"", ""/lol-summoner/v1/current-summoner"")"
lcu,/lol-item-sets/v1/item-sets/{sid}/sets,tools/gamepc_lcu_agent.py,508,"cur, _ = lcu_request(""GET"", f""/lol-item-sets/v1/item-sets/{sid}/sets"")"
lcu,/lol-item-sets/v1,tools/gamepc_lcu_agent.py,508,"cur, _ = lcu_request(""GET"", f""/lol-item-sets/v1/item-sets/{sid}/sets"")"
lcu,/lol-item-sets/v1/item-sets/{sid}/sets,tools/gamepc_lcu_agent.py,522,"_, err = lcu_request(""PUT"", f""/lol-item-sets/v1/item-sets/{sid}/sets"", body)"
lcu,/lol-item-sets/v1,tools/gamepc_lcu_agent.py,522,"_, err = lcu_request(""PUT"", f""/lol-item-sets/v1/item-sets/{sid}/sets"", body)"
lcu,/lol-perks/v1/pages,tools/gamepc_lcu_agent.py,538,"pages, _ = lcu_request(""GET"", ""/lol-perks/v1/pages"")"
lcu,/lol-perks/v1,tools/gamepc_lcu_agent.py,538,"pages, _ = lcu_request(""GET"", ""/lol-perks/v1/pages"")"
lcu,/lol-perks/v1/pages/{pid},tools/gamepc_lcu_agent.py,545,"lcu_request(""DELETE"", f""/lol-perks/v1/pages/{pid}"")"
lcu,/lol-perks/v1,tools/gamepc_lcu_agent.py,545,"lcu_request(""DELETE"", f""/lol-perks/v1/pages/{pid}"")"
lcu,/lol-perks/v1/pages,tools/gamepc_lcu_agent.py,549,"resp, err = lcu_request(""POST"", ""/lol-perks/v1/pages"", body)"
lcu,/lol-perks/v1,tools/gamepc_lcu_agent.py,549,"resp, err = lcu_request(""POST"", ""/lol-perks/v1/pages"", body)"
lcu,/lol-perks/v1/currentpage,tools/gamepc_lcu_agent.py,555,"lcu_request(""PUT"", ""/lol-perks/v1/currentpage"", {""id"": new_id})"
lcu,/lol-perks/v1,tools/gamepc_lcu_agent.py,555,"lcu_request(""PUT"", ""/lol-perks/v1/currentpage"", {""id"": new_id})"
lcu,/lol-champ-select/v1/session/my-selection/reroll,tools/gamepc_lcu_agent.py,558,# ARAM reroll - POST /lol-champ-select/v1/session/my-selection/reroll.
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,558,# ARAM reroll - POST /lol-champ-select/v1/session/my-selection/reroll.
lcu,/lol-champ-select/v1/session/my-selection/reroll,tools/gamepc_lcu_agent.py,560,"r, err = lcu_request(""POST"", ""/lol-champ-select/v1/session/my-selection/reroll"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,560,"r, err = lcu_request(""POST"", ""/lol-champ-select/v1/session/my-selection/reroll"")"
lcu,/lol-matchmaking/v1/ready-check/accept,tools/gamepc_lcu_agent.py,563,"r, err = lcu_request(""POST"", ""/lol-matchmaking/v1/ready-check/accept"")"
lcu,/lol-matchmaking/v1,tools/gamepc_lcu_agent.py,563,"r, err = lcu_request(""POST"", ""/lol-matchmaking/v1/ready-check/accept"")"
lcu,/lol-champ-select/v1/session/bench/swap/{cid},tools/gamepc_lcu_agent.py,568,"r, err = lcu_request(""POST"", f""/lol-champ-select/v1/session/bench/swap/{cid}"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,568,"r, err = lcu_request(""POST"", f""/lol-champ-select/v1/session/bench/swap/{cid}"")"
lcu,/lol-champ-select/v1/session/my-selection,tools/gamepc_lcu_agent.py,573,"r, err = lcu_request(""PATCH"", ""/lol-champ-select/v1/session/my-selection"", body)"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,573,"r, err = lcu_request(""PATCH"", ""/lol-champ-select/v1/session/my-selection"", body)"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,584,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,584,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/actions/{aid},tools/gamepc_lcu_agent.py,595,"f""/lol-champ-select/v1/session/actions/{aid}"", body)"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,595,"f""/lol-champ-select/v1/session/actions/{aid}"", body)"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,607,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,607,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/position-swaps/{swap_id}/request,tools/gamepc_lcu_agent.py,624,"f""/lol-champ-select/v1/session/position-swaps/{swap_id}/request"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,624,"f""/lol-champ-select/v1/session/position-swaps/{swap_id}/request"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,634,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,634,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/pick-order-swaps/{swap_id}/request,tools/gamepc_lcu_agent.py,651,"f""/lol-champ-select/v1/session/pick-order-swaps/{swap_id}/request"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,651,"f""/lol-champ-select/v1/session/pick-order-swaps/{swap_id}/request"")"
lcu,/lol-cherry/v1,tools/gamepc_lcu_agent.py,658,# exact LCU endpoint (under /lol-cherry/v1/*) needs to be confirmed
lcu,/lol-cherry/v1,tools/gamepc_lcu_agent.py,667,"""LCU /lol-cherry/v1/* endpoint TBD)"", flush=True)"
lcu,/lol-cherry/v1,tools/gamepc_lcu_agent.py,669,"""note"": ""needs /lol-cherry/v1/* discovery vs. live Arena"","
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,675,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,675,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/trades/{trade_id}/request,tools/gamepc_lcu_agent.py,693,"f""/lol-champ-select/v1/session/trades/{trade_id}/request"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,693,"f""/lol-champ-select/v1/session/trades/{trade_id}/request"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,701,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,701,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/trades/{trade_id}/accept,tools/gamepc_lcu_agent.py,716,"f""/lol-champ-select/v1/session/trades/{trade_id}/accept"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,716,"f""/lol-champ-select/v1/session/trades/{trade_id}/accept"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,724,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,724,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/trades/{trade_id}/decline,tools/gamepc_lcu_agent.py,736,"f""/lol-champ-select/v1/session/trades/{trade_id}/decline"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,736,"f""/lol-champ-select/v1/session/trades/{trade_id}/decline"")"
lcu,/lol-lobby/v2/lobby/matchmaking/search,tools/gamepc_lcu_agent.py,743,"_, err = lcu_request(""POST"", ""/lol-lobby/v2/lobby/matchmaking/search"")"
lcu,/lol-lobby/v2,tools/gamepc_lcu_agent.py,743,"_, err = lcu_request(""POST"", ""/lol-lobby/v2/lobby/matchmaking/search"")"
lcu,/lol-lobby/v2/lobby/matchmaking/search,tools/gamepc_lcu_agent.py,746,"_, err = lcu_request(""DELETE"", ""/lol-lobby/v2/lobby/matchmaking/search"")"
lcu,/lol-lobby/v2,tools/gamepc_lcu_agent.py,746,"_, err = lcu_request(""DELETE"", ""/lol-lobby/v2/lobby/matchmaking/search"")"
lcu,/lol-lobby/v2/lobby,tools/gamepc_lcu_agent.py,754,"_, err = lcu_request(""POST"", ""/lol-lobby/v2/lobby"", {""queueId"": qid})"
lcu,/lol-lobby/v2,tools/gamepc_lcu_agent.py,754,"_, err = lcu_request(""POST"", ""/lol-lobby/v2/lobby"", {""queueId"": qid})"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,759,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,759,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/actions/{pending_aid},tools/gamepc_lcu_agent.py,799,"f""/lol-champ-select/v1/session/actions/{pending_aid}"", body)"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,799,"f""/lol-champ-select/v1/session/actions/{pending_aid}"", body)"
lcu,/lol-matchmaking/v1/ready-check,tools/gamepc_lcu_agent.py,812,"rc, _ = lcu_request(""GET"", ""/lol-matchmaking/v1/ready-check"")"
lcu,/lol-matchmaking/v1,tools/gamepc_lcu_agent.py,812,"rc, _ = lcu_request(""GET"", ""/lol-matchmaking/v1/ready-check"")"
lcu,/lol-matchmaking/v1/ready-check/accept,tools/gamepc_lcu_agent.py,816,"lcu_request(""POST"", ""/lol-matchmaking/v1/ready-check/accept"")"
lcu,/lol-matchmaking/v1,tools/gamepc_lcu_agent.py,816,"lcu_request(""POST"", ""/lol-matchmaking/v1/ready-check/accept"")"
lcu,/lol-champ-select/v1/session,tools/gamepc_lcu_agent.py,820,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,820,"sess, _ = lcu_request(""GET"", ""/lol-champ-select/v1/session"")"
lcu,/lol-champ-select/v1/session/my-selection,tools/gamepc_lcu_agent.py,835,"""/lol-champ-select/v1/session/my-selection"", body)"
lcu,/lol-champ-select/v1,tools/gamepc_lcu_agent.py,835,"""/lol-champ-select/v1/session/my-selection"", body)"
liveclient,/liveclientdata/allgamedata,tools/gamepc_liveclient_relay.py,6,"LAN. This relay polls /liveclientdata/allgamedata locally, then POSTs the"
liveclient,/liveclientdata/allgamedata,tools/gamepc_liveclient_relay.py,26,"""https://127.0.0.1:2999/liveclientdata/allgamedata"","
liveclient,/liveclientdata/allgamedata,tools/gamepc_liveclient_relay.py,27,"""http://127.0.0.1:2999/liveclientdata/allgamedata"","
liveclient,/liveclientdata/allgamedata,vision_server/_relay.py,10,- Live Client API relay: ``/liveclientdata/allgamedata`` snapshots from the
liveclient,/liveclientdata/allgamedata,vision_server/_relay.py,90,"""""""Game-PC liveclient relay POSTs /liveclientdata/allgamedata JSON."
internal,/api/analyze,web/js/dashboard.js,343,"const resp = await fetch(""/api/analyze"", {"
internal,/api/digest,web/js/dashboard.js,858,"fetch(""/api/digest"", { cache: ""no-store"" })"
internal,/api/loadout/list,web/js/dashboard.js,1617,"fetch(""/api/loadout/list"", {"
internal,/api/locked-champion,web/js/dashboard.js,3000,"const resp = await fetch(""/api/locked-champion"");"
internal,/api/lcu-cmd,web/js/dashboard.js,3356,"return fetch(""/api/lcu-cmd"", {"
internal,/api/loadout/apply,web/js/dashboard.js,3624,"fetch(""/api/loadout/apply"", {"
internal,/api/loadout/list,web/js/dashboard.js,3653,"fetch(""/api/loadout/list"", {"
internal,/api/experimental/get,web/js/dashboard.js,3711,"fetch(""/api/experimental/get"", {"
internal,/api/experimental/mark,web/js/dashboard.js,3723,"fetch(""/api/experimental/mark"", {"
internal,/api/loadout/apply,web/js/dashboard.js,3770,"fetch(""/api/loadout/apply"", {"
internal,/api/loadout/list,web/js/dashboard.js,3816,"fetch(""/api/loadout/list"", {"
internal,/api/sr-draft/apply,web/js/dashboard.js,4032,"fetch(""/api/sr-draft/apply"", {"
internal,/api/sr-draft/profile,web/js/dashboard.js,4070,"fetch(""/api/sr-draft/profile"", {"
internal,/api/aram-analyze,web/js/dashboard.js,4186,"fetch(""/api/aram-analyze"", {"
internal,/api/session/summary,web/js/dashboard.js,4337,"fetch(""/api/session/summary"", { cache: ""no-store"" })"
internal,/api/champions,web/js/dashboard.js,4510,"return fetch(""/api/champions"", { cache: ""no-store"" })"
internal,/api/sr-draft/user-builds,web/js/dashboard.js,4693,"fetch(""/api/sr-draft/user-builds"", {"
internal,/api/sr-draft/user-builds,web/js/dashboard.js,4719,"fetch(""/api/sr-draft/user-builds"", {"
internal,/api/diagnostics,web/js/dashboard.js,4811,"fetch(""/api/diagnostics"", { cache: ""no-store"" })"
internal,/api/diagnostics,web/js/dashboard.js,4821,"fetch(""/api/diagnostics"", { cache: ""no-store"" })"
internal,/api/cost,web/js/dashboard.js,4858,"fetch(""/api/cost"", { cache: ""no-store"" })"
internal,/api/coach/state,web/js/dashboard.js,4881,"fetch(""/api/coach/state"", { cache: ""no-store"" })"
internal,/api/coach/toggle,web/js/dashboard.js,4926,"fetch(""/api/coach/toggle"", {"
internal,/api/sim/_manifest,web/js/dashboard.js,4961,"fetch(""/api/sim/_manifest"").then(r => r.ok ? r.json() : null).then(d => {"
internal,/api/dev/vision-status,web/js/dashboard.js,4965,"fetch(""/api/dev/vision-status"").then(r => r.ok ? r.json() : null).then(d => {"
internal,/api/replay/match/,web/js/dashboard.js,5133,"fetch(""/api/replay/match/"" + encodeURIComponent(matchId))"
internal,/api/home/summary,web/js/dashboard.js,5457,"fetch(""/api/home/summary"", { cache: ""no-store"" })"
internal,/api/home/summary,web/js/dashboard.js,5897,"fetch(""/api/home/summary"", { cache: ""no-store"" })"
lcu,/lol-lobby/v2/lobby,web/js/dashboard.js,5945,// /lol-lobby/v2/lobby):
lcu,/lol-lobby/v2,web/js/dashboard.js,5945,// /lol-lobby/v2/lobby):
internal,/api/ds-preview,web/js/dashboard.js,6406,"fetch(""/api/ds-preview"", {"
internal,/api/champ-select-coach,web/js/dashboard.js,6480,"fetch(""/api/champ-select-coach"", {"
internal,/api/env,web/js/dashboard.js,6519,"return fetch(""/api/env"")"
internal,/api/vision-state,web/js/dashboard.js,6682,"const r = await fetch(""/api/vision-state"");"
internal,/api/decisions,web/js/dashboard.js,6900,"const r = await fetch(""/api/decisions"");"
internal,/api/bridge/pending,web/js/dashboard.js,7122,"const r = await fetch(""/api/bridge/pending"");"
internal,/api/health/peer,web/js/dashboard.js,7280,"const r = await fetch(""/api/health/peer"");"
internal,/api/input,web/js/dashboard.js,7416,"const resp = await fetch(""/api/input"", {"
internal,/api/advisories,web/js/dashboard.js,7538,"const r = await fetch(""/api/advisories"", { cache: ""no-store"" });"
internal,/api/state,web/js/dashboard.js,7871,"fetch(""/api/state"", { cache: ""no-store"" }),"
internal,/api/health,web/js/dashboard.js,7872,"fetch(""/api/health"", { cache: ""no-store"" }),"
internal,/api/state-stream,web/js/dashboard.js,7910,"es = new EventSource(""/api/state-stream"");"
internal,/api/state,web/js/dashboard.js,7950,"const r = await fetch(""/api/state"", { cache: ""no-store"" });"
internal,/api/console-error,web/js/dashboard.js,8141,"fetch(""/api/console-error"", {"
internal,/api/console-error,web/js/dashboard.js,8165,"fetch(""/api/console-error"", {"
internal,/api/health,web/js/dashboard.js,8244,"const r = await fetch(""/api/health"", { cache: ""no-store"" });"
internal,/api/ui-version,web/js/dashboard.js,8253,"const r = await fetch(""/api/ui-version"", { cache: ""no-store"" });"
internal,/api/health/all,web/js/dashboard.js,8433,"fetch(""/api/health/all"")"
internal,/api/asset-stamp,web/js/dashboard.js,8496,"const r = await fetch(""/api/asset-stamp"", { cache: ""no-store"" });"
internal,/api/analyze,web/js/main.js,278,"const resp = await fetch(""/api/analyze"", {"
internal,/api/locked-champion,web/js/main.js,946,"const resp = await fetch(""/api/locked-champion"");"
internal,/api/session/summary,web/js/main.js,1310,"fetch(""/api/session/summary"", { cache: ""no-store"" })"
internal,/api/champions,web/js/main.js,1483,"return fetch(""/api/champions"", { cache: ""no-store"" })"
internal,/api/sr-draft/user-builds,web/js/main.js,1666,"fetch(""/api/sr-draft/user-builds"", {"
internal,/api/sr-draft/user-builds,web/js/main.js,1692,"fetch(""/api/sr-draft/user-builds"", {"
internal,/api/home/summary,web/js/main.js,1981,"fetch(""/api/home/summary"", { cache: ""no-store"" })"
lcu,/lol-matchmaking/v1/ready-check/auto-accept,web/js/main.js,3389,// /lol-matchmaking/v1/ready-check/auto-accept. Phase A: read from
lcu,/lol-matchmaking/v1,web/js/main.js,3389,// /lol-matchmaking/v1/ready-check/auto-accept. Phase A: read from
lcu,/lol-lobby/v2/lobby,web/js/main.js,3811,// /lol-lobby/v2/lobby):
lcu,/lol-lobby/v2,web/js/main.js,3811,// /lol-lobby/v2/lobby):
internal,/api/env,web/js/main.js,3989,"return fetch(""/api/env"")"
internal,/api/vision-state,web/js/main.js,4152,"const r = await fetch(""/api/vision-state"");"
internal,/api/health/peer,web/js/main.js,4411,"const r = await fetch(""/api/health/peer"");"
internal,/api/input,web/js/main.js,4547,"const resp = await fetch(""/api/input"", {"
internal,/api/advisories,web/js/main.js,4674,"const r = await fetch(""/api/advisories"", { cache: ""no-store"" });"
internal,/api/state,web/js/main.js,5008,"fetch(""/api/state"", { cache: ""no-store"" }),"
internal,/api/health,web/js/main.js,5009,"fetch(""/api/health"", { cache: ""no-store"" }),"
